Date,Close,High,Low,Open,Volume
,TRIP,TRIP,TRIP,TRIP,TRIP
2025-01-06,15.229999542236328,15.350000381469727,14.989999771118164,15.130000114440918,2143400
2025-01-07,15.350000381469727,15.569999694824219,15.0600004196167,15.350000381469727,2259000
2025-01-08,15.079999923706055,15.199999809265137,14.5,15.180000305175781,3187600
2025-01-10,14.199999809265137,15.0,13.949999809265137,15.0,2759000
2025-01-13,14.34000015258789,14.399999618530273,13.920000076293945,14.020000457763672,2315500
2025-01-14,14.819999694824219,14.979999542236328,14.180000305175781,14.180000305175781,1710900
2025-01-15,15.260000228881836,15.600000381469727,15.1899995803833,15.210000038146973,2655500
2025-01-16,15.65999984741211,15.739999771118164,15.100000381469727,15.1899995803833,2232400
2025-01-17,16.030000686645508,16.06999969482422,15.649999618530273,15.880000114440918,2761200
2025-01-21,15.899999618530273,16.25,15.829999923706055,16.1200008392334,2809200
2025-01-22,15.739999771118164,16.079999923706055,15.6899995803833,15.890000343322754,2243000
2025-01-23,17.93000030517578,17.950000762939453,15.829999923706055,15.859999656677246,7959100
2025-01-24,17.65999984741211,17.940000534057617,17.440000534057617,17.790000915527344,3817500
2025-01-27,17.670000076293945,18.030000686645508,17.149999618530273,17.59000015258789,3285500
2025-01-28,17.860000610351562,17.90999984741211,17.270000457763672,17.649999618530273,1799500
2025-01-29,17.739999771118164,18.100000381469727,17.68000030517578,17.860000610351562,1875800
2025-01-30,17.479999542236328,17.850000381469727,17.3799991607666,17.780000686645508,1950100
2025-01-31,17.559999465942383,17.8700008392334,17.40999984741211,17.489999771118164,1582600
2025-02-03,17.270000457763672,17.639999389648438,16.940000534057617,17.0,1866200
2025-02-04,17.43000030517578,17.579999923706055,16.979999542236328,17.440000534057617,2235400
2025-02-05,17.469999313354492,17.8799991607666,17.280000686645508,17.360000610351562,1674900
2025-02-06,17.479999542236328,17.610000610351562,17.229999542236328,17.389999389648438,1399400
2025-02-07,18.290000915527344,18.34000015258789,17.68000030517578,17.829999923706055,2750400
2025-02-10,18.40999984741211,18.520000457763672,18.149999618530273,18.3700008392334,2109200
2025-02-11,17.84000015258789,18.65999984741211,17.719999313354492,18.329999923706055,2091800
2025-02-12,17.65999984741211,17.799999237060547,17.389999389648438,17.639999389648438,2168100
2025-02-13,17.75,17.809999465942383,17.329999923706055,17.600000381469727,1718700
2025-02-14,17.809999465942383,18.200000762939453,17.809999465942383,17.940000534057617,2064200
2025-02-18,17.639999389648438,17.8700008392334,17.1299991607666,17.809999465942383,2933900
2025-02-19,17.700000762939453,18.09000015258789,17.219999313354492,17.489999771118164,3931800
2025-02-20,16.5,17.350000381469727,15.949999809265137,17.209999084472656,5104600
2025-02-21,15.109999656677246,16.520000457763672,14.920000076293945,16.469999313354492,5350800
2025-02-24,15.020000457763672,15.239999771118164,14.789999961853027,15.119999885559082,3336000
2025-02-25,14.970000267028809,15.180000305175781,14.779999732971191,14.989999771118164,2897900
2025-02-26,14.90999984741211,15.40999984741211,14.880000114440918,15.09000015258789,2049100
2025-02-27,14.449999809265137,14.9399995803833,14.329999923706055,14.90999984741211,2626800
2025-02-28,14.800000190734863,14.930000305175781,14.350000381469727,14.399999618530273,2430800
2025-03-03,14.390000343322754,15.15999984741211,14.350000381469727,14.770000457763672,2140800
2025-03-04,13.789999961853027,14.079999923706055,13.489999771118164,14.0600004196167,3118800
2025-03-05,13.6899995803833,13.789999961853027,13.350000381469727,13.760000228881836,3056100
2025-03-06,13.949999809265137,14.229999542236328,13.489999771118164,13.489999771118164,3625700
2025-03-07,14.170000076293945,14.239999771118164,13.579999923706055,13.899999618530273,2908700
2025-03-10,13.3100004196167,13.960000038146973,13.229999542236328,13.84000015258789,4659200
2025-03-11,13.569999694824219,13.65999984741211,13.130000114440918,13.300000190734863,5963500
2025-03-12,13.75,13.880000114440918,13.359999656677246,13.680000305175781,3955600
2025-03-13,13.680000305175781,13.970000267028809,13.539999961853027,13.75,3588900
2025-03-14,13.84000015258789,14.050000190734863,13.800000190734863,13.949999809265137,2569000
2025-03-17,14.449999809265137,14.600000381469727,13.859999656677246,13.859999656677246,3252100
2025-03-18,14.34000015258789,14.539999961853027,14.15999984741211,14.460000038146973,2947700
2025-03-19,14.8100004196167,14.970000267028809,14.399999618530273,14.399999618530273,3101600
2025-03-20,14.979999542236328,15.180000305175781,14.739999771118164,14.770000457763672,2344200
2025-03-21,14.890000343322754,14.979999542236328,14.640000343322754,14.8100004196167,1988100
2025-03-24,15.010000228881836,15.1899995803833,14.789999961853027,15.149999618530273,2652000
2025-03-25,15.329999923706055,15.460000038146973,15.069999694824219,15.079999923706055,2329800
2025-03-26,15.09000015258789,15.430000305175781,14.859999656677246,15.350000381469727,2450700
2025-03-27,14.680000305175781,15.079999923706055,14.579999923706055,15.0,1995100
2025-03-28,14.09000015258789,14.6899995803833,13.960000038146973,14.680000305175781,1727700
2025-03-31,14.170000076293945,14.25,13.390000343322754,13.9399995803833,2514400
2025-04-01,14.029999732971191,14.119999885559082,13.75,14.029999732971191,2717300
2025-04-02,14.3100004196167,14.460000038146973,13.850000381469727,13.850000381469727,1818400
2025-04-03,12.979999542236328,13.5600004196167,12.9399995803833,13.5600004196167,4228700
2025-04-04,11.6899995803833,12.569999694824219,11.489999771118164,12.399999618530273,4586700
2025-04-07,11.199999809265137,12.0,10.539999961853027,11.029999732971191,3937800
2025-04-08,10.670000076293945,12.050000190734863,10.5,11.59000015258789,3777500
2025-04-09,12.609999656677246,12.710000038146973,10.430000305175781,10.699999809265137,4752500
2025-04-10,11.4399995803833,12.109999656677246,11.09000015258789,12.109999656677246,3696300
2025-04-11,11.619999885559082,11.720000267028809,11.15999984741211,11.420000076293945,2968900
2025-04-14,11.710000038146973,11.970000267028809,11.430000305175781,11.920000076293945,2092000
2025-04-15,11.859999656677246,11.890000343322754,11.579999923706055,11.65999984741211,1819900
2025-04-16,11.770000457763672,11.949999809265137,11.569999694824219,11.720000267028809,1914200
2025-04-17,11.720000267028809,11.869999885559082,11.5600004196167,11.800000190734863,1598000
2025-04-21,11.420000076293945,11.65999984741211,11.229999542236328,11.600000381469727,1789600
2025-04-22,11.890000343322754,11.970000267028809,11.569999694824219,11.649999618530273,2017100
2025-04-23,12.34000015258789,12.869999885559082,12.220000267028809,12.460000038146973,2171900
2025-04-24,12.699999809265137,12.739999771118164,12.279999732971191,12.399999618530273,1562200
2025-04-25,12.729999542236328,12.890000343322754,12.579999923706055,12.729999542236328,1715700
2025-04-28,12.819999694824219,13.069999694824219,12.569999694824219,12.699999809265137,1553700
2025-04-29,12.710000038146973,12.859999656677246,12.600000381469727,12.789999961853027,2570300
2025-04-30,12.449999809265137,12.520000457763672,12.109999656677246,12.279999732971191,1654300
2025-05-01,12.6899995803833,13.0,12.510000228881836,12.649999618530273,2355100
2025-05-02,12.869999885559082,12.960000038146973,12.619999885559082,12.75,1683100
2025-05-05,12.729999542236328,13.0600004196167,12.600000381469727,12.680000305175781,2716600
2025-05-06,12.760000228881836,12.829999923706055,12.460000038146973,12.539999961853027,4146200
2025-05-07,14.359999656677246,14.470000267028809,12.90999984741211,13.0,7076000
2025-05-08,14.9399995803833,15.149999618530273,14.510000228881836,14.600000381469727,3705900
2025-05-09,15.020000457763672,15.34000015258789,14.739999771118164,14.84000015258789,4269600
2025-05-12,15.300000190734863,16.06999969482422,15.270000457763672,15.979999542236328,4023300
2025-05-13,15.670000076293945,15.899999618530273,15.300000190734863,15.359999656677246,3619500
2025-05-14,15.710000038146973,15.979999542236328,15.619999885559082,15.680000305175781,2899700
2025-05-15,15.15999984741211,15.65999984741211,15.069999694824219,15.649999618530273,2429700
2025-05-16,15.300000190734863,15.40999984741211,15.0600004196167,15.15999984741211,2458100
2025-05-19,14.9399995803833,15.25,14.850000381469727,14.960000038146973,2473700
2025-05-20,14.609999656677246,14.869999885559082,14.449999809265137,14.779999732971191,2190000
2025-05-21,13.539999961853027,14.460000038146973,13.5,14.4399995803833,2855300
2025-05-22,13.869999885559082,14.069999694824219,13.430000305175781,13.430000305175781,3616700
2025-05-23,13.6899995803833,13.800000190734863,13.329999923706055,13.539999961853027,2315800
2025-05-27,14.329999923706055,14.449999809265137,13.829999923706055,14.0,3225800
2025-05-28,14.579999923706055,14.770000457763672,14.3100004196167,14.319999694824219,2851800
2025-05-29,14.5600004196167,14.890000343322754,14.460000038146973,14.890000343322754,2781200
2025-05-30,14.239999771118164,14.4399995803833,13.859999656677246,14.399999618530273,3440400
2025-06-02,14.010000228881836,14.3100004196167,13.9399995803833,14.25,2077100
2025-06-03,14.039999961853027,14.220000267028809,13.90999984741211,14.010000228881836,1886900
2025-06-04,14.4399995803833,14.609999656677246,14.050000190734863,14.050000190734863,2455900
2025-06-05,14.140000343322754,14.609999656677246,13.9399995803833,14.4399995803833,3231700
2025-06-06,14.119999885559082,14.430000305175781,14.09000015258789,14.319999694824219,1758100
2025-06-09,14.270000457763672,14.550000190734863,14.199999809265137,14.34000015258789,2378700
2025-06-10,14.270000457763672,14.479999542236328,14.149999618530273,14.289999961853027,1412400
2025-06-11,14.119999885559082,14.489999771118164,14.069999694824219,14.449999809265137,2852600
2025-06-12,14.0,14.229999542236328,13.850000381469727,14.0,1902400
2025-06-13,13.300000190734863,13.8100004196167,13.260000228881836,13.640000343322754,2434600
2025-06-16,13.390000343322754,13.630000114440918,13.319999694824219,13.449999809265137,3343300
2025-06-17,13.199999809265137,13.470000267028809,13.130000114440918,13.220000267028809,2561900
2025-06-18,13.039999961853027,13.34000015258789,12.979999542236328,13.25,2881600
2025-06-20,12.970000267028809,13.279999732971191,12.949999809265137,13.15999984741211,3985600
2025-06-23,13.0600004196167,13.100000381469727,12.649999618530273,12.899999618530273,2997900
2025-06-24,13.430000305175781,13.649999618530273,13.130000114440918,13.149999618530273,3560100
2025-06-25,12.5,13.529999732971191,12.449999809265137,13.5,6304800
2025-06-26,12.90999984741211,12.930000305175781,12.079999923706055,12.5,5590600
2025-06-27,13.0600004196167,13.09000015258789,12.680000305175781,12.949999809265137,23516300
2025-06-30,13.050000190734863,13.210000038146973,12.75,13.210000038146973,4485600
2025-07-01,13.869999885559082,13.920000076293945,12.8100004196167,13.050000190734863,4308800
2025-07-02,14.989999771118164,15.130000114440918,13.819999694824219,13.960000038146973,5341900
2025-07-03,17.5,17.799999237060547,15.710000038146973,15.880000114440918,14367000
2025-07-07,17.170000076293945,17.90999984741211,16.8799991607666,17.479999542236328,9787500
2025-07-08,17.489999771118164,17.719999313354492,17.239999771118164,17.350000381469727,4859000
2025-07-09,17.329999923706055,17.639999389648438,17.190000534057617,17.639999389648438,2936500
2025-07-10,18.15999984741211,18.40999984741211,17.530000686645508,17.639999389648438,5698300
2025-07-11,18.0,18.270000457763672,17.790000915527344,18.0,5335300
2025-07-14,18.15999984741211,18.200000762939453,17.6299991607666,17.760000228881836,4078200
2025-07-15,18.239999771118164,18.329999923706055,18.020000457763672,18.329999923706055,3665200
2025-07-16,17.639999389648438,18.5,17.59000015258789,18.459999084472656,3905600
2025-07-17,17.510000228881836,17.989999771118164,17.5,17.6299991607666,3495300
2025-07-18,17.510000228881836,17.709999084472656,17.270000457763672,17.709999084472656,2355900
2025-07-21,17.329999923706055,17.8700008392334,17.290000915527344,17.68000030517578,2068400
2025-07-22,17.790000915527344,18.270000457763672,17.110000610351562,17.3799991607666,3475800
2025-07-23,18.239999771118164,18.329999923706055,17.81999969482422,17.979999542236328,1911300
2025-07-24,17.899999618530273,18.350000381469727,17.8799991607666,18.239999771118164,2559000
2025-07-25,17.81999969482422,17.940000534057617,17.510000228881836,17.899999618530273,1678800
2025-07-28,18.1299991607666,18.200000762939453,17.84000015258789,17.84000015258789,1996800
2025-07-29,17.68000030517578,18.1299991607666,17.6200008392334,18.100000381469727,2299300
2025-07-30,17.559999465942383,17.940000534057617,17.260000228881836,17.799999237060547,2766800
2025-07-31,17.489999771118164,18.040000915527344,17.3700008392334,17.600000381469727,4390400
2025-08-01,16.209999084472656,16.979999542236328,16.149999618530273,16.93000030517578,3544500
2025-08-04,16.399999618530273,16.579999923706055,16.209999084472656,16.3700008392334,2400100
